order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_eat_time
163457,16:34:57,16,34,57,PM,Afternoon Snack
164354,16:43:54,16,43,54,PM,Afternoon Snack
164806,16:48:06,16,48,6,PM,Afternoon Snack
170144,17:01:44,17,1,44,PM,Afternoon Snack
170326,17:03:26,17,3,26,PM,Afternoon Snack
171128,17:11:28,17,11,28,PM,Afternoon Snack
171136,17:11:36,17,11,36,PM,Afternoon Snack
171357,17:13:57,17,13,57,PM,Afternoon Snack
172450,17:24:50,17,24,50,PM,Afternoon Snack
172849,17:28:49,17,28,49,PM,Afternoon Snack
173237,17:32:37,17,32,37,PM,Afternoon Snack
173426,17:34:26,17,34,26,PM,Afternoon Snack
173539,17:35:39,17,35,39,PM,Afternoon Snack
174249,17:42:49,17,42,49,PM,Afternoon Snack
174751,17:47:51,17,47,51,PM,Afternoon Snack
180622,18:06:22,18,6,22,PM,Dinner
181317,18:13:17,18,13,17,PM,Dinner
181434,18:14:34,18,14,34,PM,Dinner
181707,18:17:07,18,17,7,PM,Dinner
182535,18:25:35,18,25,35,PM,Dinner
182856,18:28:56,18,28,56,PM,Dinner
184556,18:45:56,18,45,56,PM,Dinner
185706,18:57:06,18,57,6,PM,Dinner
190115,19:01:15,19,1,15,PM,Dinner
190132,19:01:32,19,1,32,PM,Dinner
190446,19:04:46,19,4,46,PM,Dinner
192403,19:24:03,19,24,3,PM,Dinner
192426,19:24:26,19,24,26,PM,Dinner
192759,19:27:59,19,27,59,PM,Dinner
194851,19:48:51,19,48,51,PM,Dinner
195054,19:50:54,19,50,54,PM,Dinner
200359,20:03:59,20,3,59,PM,Evening Snack
200438,20:04:38,20,4,38,PM,Evening Snack
200750,20:07:50,20,7,50,PM,Evening Snack
200920,20:09:20,20,9,20,PM,Evening Snack
203414,20:34:14,20,34,14,PM,Evening Snack
204002,20:40:02,20,40,2,PM,Evening Snack
204356,20:43:56,20,43,56,PM,Evening Snack
211229,21:12:29,21,12,29,PM,Evening Snack
213103,21:31:03,21,31,3,PM,Evening Snack
215720,21:57:20,21,57,20,PM,Evening Snack
220801,22:08:01,22,8,1,PM,Evening Snack
221102,22:11:02,22,11,2,PM,Evening Snack
221543,22:15:43,22,15,43,PM,Evening Snack
222935,22:29:35,22,29,35,PM,Evening Snack
111708,11:17:08,11,17,8,AM,Brunch
112445,11:24:45,11,24,45,AM,Brunch
112447,11:24:47,11,24,47,AM,Brunch
113450,11:34:50,11,34,50,AM,Brunch
114347,11:43:47,11,43,47,AM,Brunch
114618,11:46:18,11,46,18,AM,Brunch
122944,12:29:44,12,29,44,PM,Lunch
123048,12:30:48,12,30,48,PM,Lunch
123321,12:33:21,12,33,21,PM,Lunch
123858,12:38:58,12,38,58,PM,Lunch
124035,12:40:35,12,40,35,PM,Lunch
124913,12:49:13,12,49,13,PM,Lunch
125014,12:50:14,12,50,14,PM,Lunch
130149,13:01:49,13,1,49,PM,Lunch
131214,13:12:14,13,12,14,PM,Lunch
131328,13:13:28,13,13,28,PM,Lunch
131406,13:14:06,13,14,6,PM,Lunch
131440,13:14:40,13,14,40,PM,Lunch
133908,13:39:08,13,39,8,PM,Lunch
134146,13:41:46,13,41,46,PM,Lunch
134231,13:42:31,13,42,31,PM,Lunch
135310,13:53:10,13,53,10,PM,Lunch
143607,14:36:07,14,36,7,PM,Afternoon Snack
145001,14:50:01,14,50,1,PM,Afternoon Snack
150543,15:05:43,15,5,43,PM,Afternoon Snack
150910,15:09:10,15,9,10,PM,Afternoon Snack
151516,15:15:16,15,15,16,PM,Afternoon Snack
152957,15:29:57,15,29,57,PM,Afternoon Snack
153215,15:32:15,15,32,15,PM,Afternoon Snack
155908,15:59:08,15,59,8,PM,Afternoon Snack
160942,16:09:42,16,9,42,PM,Afternoon Snack
161004,16:10:04,16,10,4,PM,Afternoon Snack
161414,16:14:14,16,14,14,PM,Afternoon Snack
164143,16:41:43,16,41,43,PM,Afternoon Snack
165841,16:58:41,16,58,41,PM,Afternoon Snack
171043,17:10:43,17,10,43,PM,Afternoon Snack
173016,17:30:16,17,30,16,PM,Afternoon Snack
173529,17:35:29,17,35,29,PM,Afternoon Snack
174851,17:48:51,17,48,51,PM,Afternoon Snack
174937,17:49:37,17,49,37,PM,Afternoon Snack
180734,18:07:34,18,7,34,PM,Dinner
182511,18:25:11,18,25,11,PM,Dinner
182737,18:27:37,18,27,37,PM,Dinner
190328,19:03:28,19,3,28,PM,Dinner
190523,19:05:23,19,5,23,PM,Dinner
190715,19:07:15,19,7,15,PM,Dinner
191040,19:10:40,19,10,40,PM,Dinner
193626,19:36:26,19,36,26,PM,Dinner
193908,19:39:08,19,39,8,PM,Dinner
195013,19:50:13,19,50,13,PM,Dinner
200005,20:00:05,20,0,5,PM,Evening Snack
200954,20:09:54,20,9,54,PM,Evening Snack
204601,20:46:01,20,46,1,PM,Evening Snack
211517,21:15:17,21,15,17,PM,Evening Snack
212235,21:22:35,21,22,35,PM,Evening Snack
214712,21:47:12,21,47,12,PM,Evening Snack
214832,21:48:32,21,48,32,PM,Evening Snack
220729,22:07:29,22,7,29,PM,Evening Snack
220810,22:08:10,22,8,10,PM,Evening Snack
221933,22:19:33,22,19,33,PM,Evening Snack
113510,11:35:10,11,35,10,AM,Brunch
114703,11:47:03,11,47,3,AM,Brunch
120751,12:07:51,12,7,51,PM,Lunch
121427,12:14:27,12,14,27,PM,Lunch
122045,12:20:45,12,20,45,PM,Lunch
122110,12:21:10,12,21,10,PM,Lunch
122125,12:21:25,12,21,25,PM,Lunch
122406,12:24:06,12,24,6,PM,Lunch
123202,12:32:02,12,32,2,PM,Lunch
123528,12:35:28,12,35,28,PM,Lunch
123721,12:37:21,12,37,21,PM,Lunch
124712,12:47:12,12,47,12,PM,Lunch
125507,12:55:07,12,55,7,PM,Lunch
130041,13:00:41,13,0,41,PM,Lunch
130128,13:01:28,13,1,28,PM,Lunch
131900,13:19:00,13,19,0,PM,Lunch
132046,13:20:46,13,20,46,PM,Lunch
132313,13:23:13,13,23,13,PM,Lunch
132349,13:23:49,13,23,49,PM,Lunch
134700,13:47:00,13,47,0,PM,Lunch
135156,13:51:56,13,51,56,PM,Lunch
140604,14:06:04,14,6,4,PM,Afternoon Snack
141403,14:14:03,14,14,3,PM,Afternoon Snack
141405,14:14:05,14,14,5,PM,Afternoon Snack
142513,14:25:13,14,25,13,PM,Afternoon Snack
143636,14:36:36,14,36,36,PM,Afternoon Snack
150528,15:05:28,15,5,28,PM,Afternoon Snack
160402,16:04:02,16,4,2,PM,Afternoon Snack
161101,16:11:01,16,11,1,PM,Afternoon Snack
161148,16:11:48,16,11,48,PM,Afternoon Snack
162030,16:20:30,16,20,30,PM,Afternoon Snack
163816,16:38:16,16,38,16,PM,Afternoon Snack
164749,16:47:49,16,47,49,PM,Afternoon Snack
165044,16:50:44,16,50,44,PM,Afternoon Snack
165105,16:51:05,16,51,5,PM,Afternoon Snack
171251,17:12:51,17,12,51,PM,Afternoon Snack
171315,17:13:15,17,13,15,PM,Afternoon Snack
171518,17:15:18,17,15,18,PM,Afternoon Snack
171616,17:16:16,17,16,16,PM,Afternoon Snack
171729,17:17:29,17,17,29,PM,Afternoon Snack
173057,17:30:57,17,30,57,PM,Afternoon Snack
173135,17:31:35,17,31,35,PM,Afternoon Snack
173607,17:36:07,17,36,7,PM,Afternoon Snack
173645,17:36:45,17,36,45,PM,Afternoon Snack
174035,17:40:35,17,40,35,PM,Afternoon Snack
180143,18:01:43,18,1,43,PM,Dinner
182313,18:23:13,18,23,13,PM,Dinner
183346,18:33:46,18,33,46,PM,Dinner
184611,18:46:11,18,46,11,PM,Dinner
184708,18:47:08,18,47,8,PM,Dinner
184826,18:48:26,18,48,26,PM,Dinner
190024,19:00:24,19,0,24,PM,Dinner
192046,19:20:46,19,20,46,PM,Dinner
195100,19:51:00,19,51,0,PM,Dinner
195431,19:54:31,19,54,31,PM,Dinner
204243,20:42:43,20,42,43,PM,Evening Snack
204645,20:46:45,20,46,45,PM,Evening Snack
205930,20:59:30,20,59,30,PM,Evening Snack
210504,21:05:04,21,5,4,PM,Evening Snack
211126,21:11:26,21,11,26,PM,Evening Snack
111917,11:19:17,11,19,17,AM,Brunch
114134,11:41:34,11,41,34,AM,Brunch
114509,11:45:09,11,45,9,AM,Brunch
114900,11:49:00,11,49,0,AM,Brunch
115632,11:56:32,11,56,32,AM,Brunch
122502,12:25:02,12,25,2,PM,Lunch
122639,12:26:39,12,26,39,PM,Lunch
122721,12:27:21,12,27,21,PM,Lunch
124420,12:44:20,12,44,20,PM,Lunch
124700,12:47:00,12,47,0,PM,Lunch
124948,12:49:48,12,49,48,PM,Lunch
125832,12:58:32,12,58,32,PM,Lunch
130047,13:00:47,13,0,47,PM,Lunch
130629,13:06:29,13,6,29,PM,Lunch
130824,13:08:24,13,8,24,PM,Lunch
133551,13:35:51,13,35,51,PM,Lunch
134108,13:41:08,13,41,8,PM,Lunch
140304,14:03:04,14,3,4,PM,Afternoon Snack
141144,14:11:44,14,11,44,PM,Afternoon Snack
143127,14:31:27,14,31,27,PM,Afternoon Snack
144929,14:49:29,14,49,29,PM,Afternoon Snack
145711,14:57:11,14,57,11,PM,Afternoon Snack
145848,14:58:48,14,58,48,PM,Afternoon Snack
151439,15:14:39,15,14,39,PM,Afternoon Snack
151620,15:16:20,15,16,20,PM,Afternoon Snack
154020,15:40:20,15,40,20,PM,Afternoon Snack
160623,16:06:23,16,6,23,PM,Afternoon Snack
161636,16:16:36,16,16,36,PM,Afternoon Snack
163850,16:38:50,16,38,50,PM,Afternoon Snack
163918,16:39:18,16,39,18,PM,Afternoon Snack
164857,16:48:57,16,48,57,PM,Afternoon Snack
170516,17:05:16,17,5,16,PM,Afternoon Snack
171707,17:17:07,17,17,7,PM,Afternoon Snack
171743,17:17:43,17,17,43,PM,Afternoon Snack
173143,17:31:43,17,31,43,PM,Afternoon Snack
173329,17:33:29,17,33,29,PM,Afternoon Snack
173545,17:35:45,17,35,45,PM,Afternoon Snack
174955,17:49:55,17,49,55,PM,Afternoon Snack
181116,18:11:16,18,11,16,PM,Dinner
181332,18:13:32,18,13,32,PM,Dinner
181627,18:16:27,18,16,27,PM,Dinner
184417,18:44:17,18,44,17,PM,Dinner
184603,18:46:03,18,46,3,PM,Dinner
192708,19:27:08,19,27,8,PM,Dinner
193052,19:30:52,19,30,52,PM,Dinner
193828,19:38:28,19,38,28,PM,Dinner
200943,20:09:43,20,9,43,PM,Evening Snack
202227,20:22:27,20,22,27,PM,Evening Snack
205454,20:54:54,20,54,54,PM,Evening Snack
210141,21:01:41,21,1,41,PM,Evening Snack
210507,21:05:07,21,5,7,PM,Evening Snack
211314,21:13:14,21,13,14,PM,Evening Snack
211634,21:16:34,21,16,34,PM,Evening Snack
212844,21:28:44,21,28,44,PM,Evening Snack
220751,22:07:51,22,7,51,PM,Evening Snack
221608,22:16:08,22,16,8,PM,Evening Snack
222628,22:26:28,22,26,28,PM,Evening Snack
111519,11:15:19,11,15,19,AM,Brunch
121152,12:11:52,12,11,52,PM,Lunch
122033,12:20:33,12,20,33,PM,Lunch
122457,12:24:57,12,24,57,PM,Lunch
123046,12:30:46,12,30,46,PM,Lunch
125051,12:50:51,12,50,51,PM,Lunch
125255,12:52:55,12,52,55,PM,Lunch
125627,12:56:27,12,56,27,PM,Lunch
130610,13:06:10,13,6,10,PM,Lunch
133129,13:31:29,13,31,29,PM,Lunch
134216,13:42:16,13,42,16,PM,Lunch
134250,13:42:50,13,42,50,PM,Lunch
134838,13:48:38,13,48,38,PM,Lunch
141714,14:17:14,14,17,14,PM,Afternoon Snack
141724,14:17:24,14,17,24,PM,Afternoon Snack
141804,14:18:04,14,18,4,PM,Afternoon Snack
141852,14:18:52,14,18,52,PM,Afternoon Snack
143632,14:36:32,14,36,32,PM,Afternoon Snack
143828,14:38:28,14,38,28,PM,Afternoon Snack
145449,14:54:49,14,54,49,PM,Afternoon Snack
150015,15:00:15,15,0,15,PM,Afternoon Snack
150813,15:08:13,15,8,13,PM,Afternoon Snack
154158,15:41:58,15,41,58,PM,Afternoon Snack
165535,16:55:35,16,55,35,PM,Afternoon Snack
170013,17:00:13,17,0,13,PM,Afternoon Snack
173609,17:36:09,17,36,9,PM,Afternoon Snack
174452,17:44:52,17,44,52,PM,Afternoon Snack
174808,17:48:08,17,48,8,PM,Afternoon Snack
175712,17:57:12,17,57,12,PM,Afternoon Snack
180419,18:04:19,18,4,19,PM,Dinner
181125,18:11:25,18,11,25,PM,Dinner
181537,18:15:37,18,15,37,PM,Dinner
181951,18:19:51,18,19,51,PM,Dinner
182225,18:22:25,18,22,25,PM,Dinner
182228,18:22:28,18,22,28,PM,Dinner
183511,18:35:11,18,35,11,PM,Dinner
185527,18:55:27,18,55,27,PM,Dinner
185956,18:59:56,18,59,56,PM,Dinner
192929,19:29:29,19,29,29,PM,Dinner
193929,19:39:29,19,39,29,PM,Dinner
194947,19:49:47,19,49,47,PM,Dinner
195512,19:55:12,19,55,12,PM,Dinner
200150,20:01:50,20,1,50,PM,Evening Snack
201506,20:15:06,20,15,6,PM,Evening Snack
201808,20:18:08,20,18,8,PM,Evening Snack
202349,20:23:49,20,23,49,PM,Evening Snack
202951,20:29:51,20,29,51,PM,Evening Snack
204136,20:41:36,20,41,36,PM,Evening Snack
205614,20:56:14,20,56,14,PM,Evening Snack
205908,20:59:08,20,59,8,PM,Evening Snack
212302,21:23:02,21,23,2,PM,Evening Snack
213423,21:34:23,21,34,23,PM,Evening Snack
214824,21:48:24,21,48,24,PM,Evening Snack
215144,21:51:44,21,51,44,PM,Evening Snack
215642,21:56:42,21,56,42,PM,Evening Snack
111608,11:16:08,11,16,8,AM,Brunch
111853,11:18:53,11,18,53,AM,Brunch
112548,11:25:48,11,25,48,AM,Brunch
113225,11:32:25,11,32,25,AM,Brunch
115409,11:54:09,11,54,9,AM,Brunch
115914,11:59:14,11,59,14,AM,Brunch
122230,12:22:30,12,22,30,PM,Lunch
122517,12:25:17,12,25,17,PM,Lunch
124025,12:40:25,12,40,25,PM,Lunch
125425,12:54:25,12,54,25,PM,Lunch
130316,13:03:16,13,3,16,PM,Lunch
131333,13:13:33,13,13,33,PM,Lunch
131945,13:19:45,13,19,45,PM,Lunch
131959,13:19:59,13,19,59,PM,Lunch
132121,13:21:21,13,21,21,PM,Lunch
132211,13:22:11,13,22,11,PM,Lunch
133929,13:39:29,13,39,29,PM,Lunch
134532,13:45:32,13,45,32,PM,Lunch
140118,14:01:18,14,1,18,PM,Afternoon Snack
141309,14:13:09,14,13,9,PM,Afternoon Snack
143606,14:36:06,14,36,6,PM,Afternoon Snack
152145,15:21:45,15,21,45,PM,Afternoon Snack
152402,15:24:02,15,24,2,PM,Afternoon Snack
153114,15:31:14,15,31,14,PM,Afternoon Snack
161141,16:11:41,16,11,41,PM,Afternoon Snack
162846,16:28:46,16,28,46,PM,Afternoon Snack
163928,16:39:28,16,39,28,PM,Afternoon Snack
165929,16:59:29,16,59,29,PM,Afternoon Snack
170057,17:00:57,17,0,57,PM,Afternoon Snack
171044,17:10:44,17,10,44,PM,Afternoon Snack
171137,17:11:37,17,11,37,PM,Afternoon Snack
173036,17:30:36,17,30,36,PM,Afternoon Snack
175248,17:52:48,17,52,48,PM,Afternoon Snack
175326,17:53:26,17,53,26,PM,Afternoon Snack
175731,17:57:31,17,57,31,PM,Afternoon Snack
180753,18:07:53,18,7,53,PM,Dinner
181026,18:10:26,18,10,26,PM,Dinner
182144,18:21:44,18,21,44,PM,Dinner
182900,18:29:00,18,29,0,PM,Dinner
184154,18:41:54,18,41,54,PM,Dinner
184632,18:46:32,18,46,32,PM,Dinner
184716,18:47:16,18,47,16,PM,Dinner
185155,18:51:55,18,51,55,PM,Dinner
190249,19:02:49,19,2,49,PM,Dinner
192326,19:23:26,19,23,26,PM,Dinner
192957,19:29:57,19,29,57,PM,Dinner
194348,19:43:48,19,43,48,PM,Dinner
200433,20:04:33,20,4,33,PM,Evening Snack
201654,20:16:54,20,16,54,PM,Evening Snack
204112,20:41:12,20,41,12,PM,Evening Snack
204258,20:42:58,20,42,58,PM,Evening Snack
205002,20:50:02,20,50,2,PM,Evening Snack
210701,21:07:01,21,7,1,PM,Evening Snack
211717,21:17:17,21,17,17,PM,Evening Snack
212637,21:26:37,21,26,37,PM,Evening Snack
213203,21:32:03,21,32,3,PM,Evening Snack
213709,21:37:09,21,37,9,PM,Evening Snack
213828,21:38:28,21,38,28,PM,Evening Snack
220909,22:09:09,22,9,9,PM,Evening Snack
222217,22:22:17,22,22,17,PM,Evening Snack
114043,11:40:43,11,40,43,AM,Brunch
115732,11:57:32,11,57,32,AM,Brunch
122259,12:22:59,12,22,59,PM,Lunch
123031,12:30:31,12,30,31,PM,Lunch
125230,12:52:30,12,52,30,PM,Lunch
131555,13:15:55,13,15,55,PM,Lunch
132206,13:22:06,13,22,6,PM,Lunch
132415,13:24:15,13,24,15,PM,Lunch
133114,13:31:14,13,31,14,PM,Lunch
135800,13:58:00,13,58,0,PM,Lunch
143217,14:32:17,14,32,17,PM,Afternoon Snack
145401,14:54:01,14,54,1,PM,Afternoon Snack
150058,15:00:58,15,0,58,PM,Afternoon Snack
151554,15:15:54,15,15,54,PM,Afternoon Snack
152204,15:22:04,15,22,4,PM,Afternoon Snack
152855,15:28:55,15,28,55,PM,Afternoon Snack
154328,15:43:28,15,43,28,PM,Afternoon Snack
154800,15:48:00,15,48,0,PM,Afternoon Snack
164245,16:42:45,16,42,45,PM,Afternoon Snack
164603,16:46:03,16,46,3,PM,Afternoon Snack
170542,17:05:42,17,5,42,PM,Afternoon Snack
172038,17:20:38,17,20,38,PM,Afternoon Snack
172230,17:22:30,17,22,30,PM,Afternoon Snack
172705,17:27:05,17,27,5,PM,Afternoon Snack
174020,17:40:20,17,40,20,PM,Afternoon Snack
175715,17:57:15,17,57,15,PM,Afternoon Snack
180956,18:09:56,18,9,56,PM,Dinner
181746,18:17:46,18,17,46,PM,Dinner
183129,18:31:29,18,31,29,PM,Dinner
183551,18:35:51,18,35,51,PM,Dinner
184249,18:42:49,18,42,49,PM,Dinner
184416,18:44:16,18,44,16,PM,Dinner
185349,18:53:49,18,53,49,PM,Dinner
190251,19:02:51,19,2,51,PM,Dinner
191349,19:13:49,19,13,49,PM,Dinner
191400,19:14:00,19,14,0,PM,Dinner
191558,19:15:58,19,15,58,PM,Dinner
193321,19:33:21,19,33,21,PM,Dinner
193404,19:34:04,19,34,4,PM,Dinner
193553,19:35:53,19,35,53,PM,Dinner
193829,19:38:29,19,38,29,PM,Dinner
194245,19:42:45,19,42,45,PM,Dinner
201316,20:13:16,20,13,16,PM,Evening Snack
202041,20:20:41,20,20,41,PM,Evening Snack
202943,20:29:43,20,29,43,PM,Evening Snack
204723,20:47:23,20,47,23,PM,Evening Snack
205505,20:55:05,20,55,5,PM,Evening Snack
205753,20:57:53,20,57,53,PM,Evening Snack
211452,21:14:52,21,14,52,PM,Evening Snack
211609,21:16:09,21,16,9,PM,Evening Snack
212153,21:21:53,21,21,53,PM,Evening Snack
212401,21:24:01,21,24,1,PM,Evening Snack
213512,21:35:12,21,35,12,PM,Evening Snack
214033,21:40:33,21,40,33,PM,Evening Snack
215500,21:55:00,21,55,0,PM,Evening Snack
215907,21:59:07,21,59,7,PM,Evening Snack
221057,22:10:57,22,10,57,PM,Evening Snack
114615,11:46:15,11,46,15,AM,Brunch
121020,12:10:20,12,10,20,PM,Lunch
122204,12:22:04,12,22,4,PM,Lunch
122740,12:27:40,12,27,40,PM,Lunch
124527,12:45:27,12,45,27,PM,Lunch
125106,12:51:06,12,51,6,PM,Lunch
130337,13:03:37,13,3,37,PM,Lunch
130636,13:06:36,13,6,36,PM,Lunch
133804,13:38:04,13,38,4,PM,Lunch
133852,13:38:52,13,38,52,PM,Lunch
141027,14:10:27,14,10,27,PM,Afternoon Snack
141259,14:12:59,14,12,59,PM,Afternoon Snack
142511,14:25:11,14,25,11,PM,Afternoon Snack
143352,14:33:52,14,33,52,PM,Afternoon Snack
143747,14:37:47,14,37,47,PM,Afternoon Snack
150000,15:00:00,15,0,0,PM,Afternoon Snack
151049,15:10:49,15,10,49,PM,Afternoon Snack
152741,15:27:41,15,27,41,PM,Afternoon Snack
153333,15:33:33,15,33,33,PM,Afternoon Snack
154613,15:46:13,15,46,13,PM,Afternoon Snack
160718,16:07:18,16,7,18,PM,Afternoon Snack
161621,16:16:21,16,16,21,PM,Afternoon Snack
162832,16:28:32,16,28,32,PM,Afternoon Snack
162840,16:28:40,16,28,40,PM,Afternoon Snack
165821,16:58:21,16,58,21,PM,Afternoon Snack
170247,17:02:47,17,2,47,PM,Afternoon Snack
171900,17:19:00,17,19,0,PM,Afternoon Snack
171954,17:19:54,17,19,54,PM,Afternoon Snack
172008,17:20:08,17,20,8,PM,Afternoon Snack
175301,17:53:01,17,53,1,PM,Afternoon Snack
180200,18:02:00,18,2,0,PM,Dinner
180604,18:06:04,18,6,4,PM,Dinner
182027,18:20:27,18,20,27,PM,Dinner
182431,18:24:31,18,24,31,PM,Dinner
185018,18:50:18,18,50,18,PM,Dinner
185154,18:51:54,18,51,54,PM,Dinner
185441,18:54:41,18,54,41,PM,Dinner
190753,19:07:53,19,7,53,PM,Dinner
191249,19:12:49,19,12,49,PM,Dinner
192014,19:20:14,19,20,14,PM,Dinner
202037,20:20:37,20,20,37,PM,Evening Snack
202051,20:20:51,20,20,51,PM,Evening Snack
202539,20:25:39,20,25,39,PM,Evening Snack
202832,20:28:32,20,28,32,PM,Evening Snack
205836,20:58:36,20,58,36,PM,Evening Snack
205906,20:59:06,20,59,6,PM,Evening Snack
212137,21:21:37,21,21,37,PM,Evening Snack
215214,21:52:14,21,52,14,PM,Evening Snack
222127,22:21:27,22,21,27,PM,Evening Snack
222341,22:23:41,22,23,41,PM,Evening Snack
223628,22:36:28,22,36,28,PM,Evening Snack
112625,11:26:25,11,26,25,AM,Brunch
113110,11:31:10,11,31,10,AM,Brunch
121341,12:13:41,12,13,41,PM,Lunch
121609,12:16:09,12,16,9,PM,Lunch
121947,12:19:47,12,19,47,PM,Lunch
122358,12:23:58,12,23,58,PM,Lunch
123005,12:30:05,12,30,5,PM,Lunch
123550,12:35:50,12,35,50,PM,Lunch
125236,12:52:36,12,52,36,PM,Lunch
130233,13:02:33,13,2,33,PM,Lunch
130701,13:07:01,13,7,1,PM,Lunch
130829,13:08:29,13,8,29,PM,Lunch
133505,13:35:05,13,35,5,PM,Lunch
140019,14:00:19,14,0,19,PM,Afternoon Snack
140023,14:00:23,14,0,23,PM,Afternoon Snack
140040,14:00:40,14,0,40,PM,Afternoon Snack
140434,14:04:34,14,4,34,PM,Afternoon Snack
142917,14:29:17,14,29,17,PM,Afternoon Snack
143554,14:35:54,14,35,54,PM,Afternoon Snack
151442,15:14:42,15,14,42,PM,Afternoon Snack
152559,15:25:59,15,25,59,PM,Afternoon Snack
152616,15:26:16,15,26,16,PM,Afternoon Snack
160530,16:05:30,16,5,30,PM,Afternoon Snack
161814,16:18:14,16,18,14,PM,Afternoon Snack
162226,16:22:26,16,22,26,PM,Afternoon Snack
164940,16:49:40,16,49,40,PM,Afternoon Snack
170934,17:09:34,17,9,34,PM,Afternoon Snack
171203,17:12:03,17,12,3,PM,Afternoon Snack
172346,17:23:46,17,23,46,PM,Afternoon Snack
173617,17:36:17,17,36,17,PM,Afternoon Snack
173839,17:38:39,17,38,39,PM,Afternoon Snack
174635,17:46:35,17,46,35,PM,Afternoon Snack
175751,17:57:51,17,57,51,PM,Afternoon Snack
180229,18:02:29,18,2,29,PM,Dinner
180526,18:05:26,18,5,26,PM,Dinner
180544,18:05:44,18,5,44,PM,Dinner
180654,18:06:54,18,6,54,PM,Dinner
181443,18:14:43,18,14,43,PM,Dinner
183338,18:33:38,18,33,38,PM,Dinner
183407,18:34:07,18,34,7,PM,Dinner
183519,18:35:19,18,35,19,PM,Dinner
185344,18:53:44,18,53,44,PM,Dinner
190056,19:00:56,19,0,56,PM,Dinner
193028,19:30:28,19,30,28,PM,Dinner
193350,19:33:50,19,33,50,PM,Dinner
193823,19:38:23,19,38,23,PM,Dinner
195424,19:54:24,19,54,24,PM,Dinner
200944,20:09:44,20,9,44,PM,Evening Snack
203813,20:38:13,20,38,13,PM,Evening Snack
210821,21:08:21,21,8,21,PM,Evening Snack
215159,21:51:59,21,51,59,PM,Evening Snack
220104,22:01:04,22,1,4,PM,Evening Snack
112816,11:28:16,11,28,16,AM,Brunch
114309,11:43:09,11,43,9,AM,Brunch
115329,11:53:29,11,53,29,AM,Brunch
120903,12:09:03,12,9,3,PM,Lunch
121019,12:10:19,12,10,19,PM,Lunch
121037,12:10:37,12,10,37,PM,Lunch
123439,12:34:39,12,34,39,PM,Lunch
123742,12:37:42,12,37,42,PM,Lunch
123836,12:38:36,12,38,36,PM,Lunch
124003,12:40:03,12,40,3,PM,Lunch
124117,12:41:17,12,41,17,PM,Lunch
124317,12:43:17,12,43,17,PM,Lunch
124804,12:48:04,12,48,4,PM,Lunch
130406,13:04:06,13,4,6,PM,Lunch
130423,13:04:23,13,4,23,PM,Lunch
131712,13:17:12,13,17,12,PM,Lunch
133725,13:37:25,13,37,25,PM,Lunch
134523,13:45:23,13,45,23,PM,Lunch
134959,13:49:59,13,49,59,PM,Lunch
135452,13:54:52,13,54,52,PM,Lunch
140628,14:06:28,14,6,28,PM,Afternoon Snack
141149,14:11:49,14,11,49,PM,Afternoon Snack
142345,14:23:45,14,23,45,PM,Afternoon Snack
142540,14:25:40,14,25,40,PM,Afternoon Snack
142848,14:28:48,14,28,48,PM,Afternoon Snack
145842,14:58:42,14,58,42,PM,Afternoon Snack
150108,15:01:08,15,1,8,PM,Afternoon Snack
153130,15:31:30,15,31,30,PM,Afternoon Snack
164326,16:43:26,16,43,26,PM,Afternoon Snack
164355,16:43:55,16,43,55,PM,Afternoon Snack
164923,16:49:23,16,49,23,PM,Afternoon Snack
165405,16:54:05,16,54,5,PM,Afternoon Snack
170257,17:02:57,17,2,57,PM,Afternoon Snack
171046,17:10:46,17,10,46,PM,Afternoon Snack
171906,17:19:06,17,19,6,PM,Afternoon Snack
172030,17:20:30,17,20,30,PM,Afternoon Snack
172611,17:26:11,17,26,11,PM,Afternoon Snack
175144,17:51:44,17,51,44,PM,Afternoon Snack
175550,17:55:50,17,55,50,PM,Afternoon Snack
175853,17:58:53,17,58,53,PM,Afternoon Snack
180901,18:09:01,18,9,1,PM,Dinner
185101,18:51:01,18,51,1,PM,Dinner
190037,19:00:37,19,0,37,PM,Dinner
190728,19:07:28,19,7,28,PM,Dinner
191900,19:19:00,19,19,0,PM,Dinner
200134,20:01:34,20,1,34,PM,Evening Snack
200917,20:09:17,20,9,17,PM,Evening Snack
201230,20:12:30,20,12,30,PM,Evening Snack
201313,20:13:13,20,13,13,PM,Evening Snack
201810,20:18:10,20,18,10,PM,Evening Snack
202020,20:20:20,20,20,20,PM,Evening Snack
202024,20:20:24,20,20,24,PM,Evening Snack
203337,20:33:37,20,33,37,PM,Evening Snack
211159,21:11:59,21,11,59,PM,Evening Snack
213504,21:35:04,21,35,4,PM,Evening Snack
114458,11:44:58,11,44,58,AM,Brunch
114605,11:46:05,11,46,5,AM,Brunch
114807,11:48:07,11,48,7,AM,Brunch
115320,11:53:20,11,53,20,AM,Brunch
120254,12:02:54,12,2,54,PM,Lunch
120837,12:08:37,12,8,37,PM,Lunch
121127,12:11:27,12,11,27,PM,Lunch
122006,12:20:06,12,20,6,PM,Lunch
122739,12:27:39,12,27,39,PM,Lunch
123527,12:35:27,12,35,27,PM,Lunch
124227,12:42:27,12,42,27,PM,Lunch
125436,12:54:36,12,54,36,PM,Lunch
